0
133.6
0
160.32
0
66.8
93.52	90.6142	30.06	2.1
93.52	90.6142	31.73	2.1
93.52	90.6142	33.4	2.1
93.52	90.6142	35.07	2.1
93.52	90.6142	36.74	2.1
93.52	90.6142	38.41	2.1
93.52	90.6142	40.08	2.1
93.52	90.6142	41.75	2.1
93.52	90.6142	43.42	2.1
93.52	90.6142	45.09	2.1
93.52	90.6142	46.76	2.1
93.52	90.6142	48.43	2.1
93.52	90.6142	50.1	2.1
93.52	90.6142	51.77	2.1
93.52	90.6142	53.44	2.1
93.52	90.6142	55.11	2.1
93.52	90.6142	56.78	2.1
93.52	90.6142	58.45	2.1
93.52	90.6142	60.12	2.1
93.52	90.6142	61.79	2.1
93.52	90.6142	63.46	2.1
95.19	90.6142	3.34	2.1
95.19	90.6142	5.01	2.1
95.19	90.6142	6.68	2.1
95.19	90.6142	8.35	2.1
95.19	90.6142	10.02	2.1
95.19	90.6142	11.69	2.1
95.19	90.6142	13.36	2.1
95.19	90.6142	15.03	2.1
95.19	90.6142	16.7	2.1
95.19	90.6142	18.37	2.1
95.19	90.6142	20.04	2.1
95.19	90.6142	21.71	2.1
95.19	90.6142	23.38	2.1
95.19	90.6142	25.05	2.1
95.19	90.6142	26.72	2.1
95.19	90.6142	28.39	2.1
95.19	90.6142	30.06	2.1
95.19	90.6142	31.73	2.1
95.19	90.6142	33.4	2.1
95.19	90.6142	35.07	2.1
95.19	90.6142	36.74	2.1
95.19	90.6142	38.41	2.1
95.19	90.6142	40.08	2.1
95.19	90.6142	41.75	2.1
95.19	90.6142	43.42	2.1
95.19	90.6142	45.09	2.1
95.19	90.6142	46.76	2.1
95.19	90.6142	48.43	2.1
95.19	90.6142	50.1	2.1
95.19	90.6142	51.77	2.1
95.19	90.6142	53.44	2.1
95.19	90.6142	55.11	2.1
95.19	90.6142	56.78	2.1
95.19	90.6142	58.45	2.1
95.19	90.6142	60.12	2.1
95.19	90.6142	61.79	2.1
95.19	90.6142	63.46	2.1
96.86	90.6142	3.34	2.1
96.86	90.6142	5.01	2.1
96.86	90.6142	6.68	2.1
96.86	90.6142	8.35	2.1
96.86	90.6142	10.02	2.1
96.86	90.6142	11.69	2.1
96.86	90.6142	13.36	2.1
96.86	90.6142	15.03	2.1
96.86	90.6142	16.7	2.1
96.86	90.6142	18.37	2.1
96.86	90.6142	20.04	2.1
96.86	90.6142	21.71	2.1
96.86	90.6142	23.38	2.1
96.86	90.6142	25.05	2.1
96.86	90.6142	26.72	2.1
96.86	90.6142	28.39	2.1
96.86	90.6142	30.06	2.1
96.86	90.6142	31.73	2.1
96.86	90.6142	33.4	2.1
96.86	90.6142	35.07	2.1
96.86	90.6142	36.74	2.1
96.86	90.6142	38.41	2.1
96.86	90.6142	40.08	2.1
96.86	90.6142	41.75	2.1
96.86	90.6142	43.42	2.1
96.86	90.6142	45.09	2.1
96.86	90.6142	46.76	2.1
96.86	90.6142	48.43	2.1
96.86	90.6142	50.1	2.1
96.86	90.6142	51.77	2.1
96.86	90.6142	53.44	2.1
96.86	90.6142	55.11	2.1
96.86	90.6142	56.78	2.1
96.86	90.6142	58.45	2.1
96.86	90.6142	60.12	2.1
96.86	90.6142	61.79	2.1
96.86	90.6142	63.46	2.1
98.53	90.6142	3.34	2.1
98.53	90.6142	5.01	2.1
98.53	90.6142	6.68	2.1
98.53	90.6142	8.35	2.1
98.53	90.6142	10.02	2.1
98.53	90.6142	11.69	2.1
98.53	90.6142	13.36	2.1
98.53	90.6142	15.03	2.1
98.53	90.6142	16.7	2.1
98.53	90.6142	18.37	2.1
98.53	90.6142	20.04	2.1
98.53	90.6142	21.71	2.1
98.53	90.6142	23.38	2.1
98.53	90.6142	25.05	2.1
98.53	90.6142	26.72	2.1
98.53	90.6142	28.39	2.1
98.53	90.6142	30.06	2.1
98.53	90.6142	31.73	2.1
98.53	90.6142	33.4	2.1
98.53	90.6142	35.07	2.1
98.53	90.6142	36.74	2.1
98.53	90.6142	38.41	2.1
98.53	90.6142	40.08	2.1
98.53	90.6142	41.75	2.1
98.53	90.6142	43.42	2.1
98.53	90.6142	45.09	2.1
98.53	90.6142	46.76	2.1
98.53	90.6142	48.43	2.1
98.53	90.6142	50.1	2.1
98.53	90.6142	51.77	2.1
98.53	90.6142	53.44	2.1
98.53	90.6142	55.11	2.1
98.53	90.6142	56.78	2.1
98.53	90.6142	58.45	2.1
98.53	90.6142	60.12	2.1
98.53	90.6142	61.79	2.1
98.53	90.6142	63.46	2.1
100.2	90.6142	3.34	2.1
100.2	90.6142	5.01	2.1
100.2	90.6142	6.68	2.1
100.2	90.6142	8.35	2.1
100.2	90.6142	10.02	2.1
100.2	90.6142	11.69	2.1
100.2	90.6142	13.36	2.1
100.2	90.6142	15.03	2.1
100.2	90.6142	16.7	2.1
100.2	90.6142	18.37	2.1
100.2	90.6142	20.04	2.1
100.2	90.6142	21.71	2.1
100.2	90.6142	23.38	2.1
100.2	90.6142	25.05	2.1
100.2	90.6142	26.72	2.1
100.2	90.6142	28.39	2.1
100.2	90.6142	30.06	2.1
100.2	90.6142	31.73	2.1
100.2	90.6142	33.4	2.1
100.2	90.6142	35.07	2.1
100.2	90.6142	36.74	2.1
100.2	90.6142	38.41	2.1
100.2	90.6142	40.08	2.1
100.2	90.6142	41.75	2.1
100.2	90.6142	43.42	2.1
100.2	90.6142	45.09	2.1
100.2	90.6142	46.76	2.1
100.2	90.6142	48.43	2.1
100.2	90.6142	50.1	2.1
100.2	90.6142	51.77	2.1
100.2	90.6142	53.44	2.1
100.2	90.6142	55.11	2.1
100.2	90.6142	56.78	2.1
100.2	90.6142	58.45	2.1
100.2	90.6142	60.12	2.1
100.2	90.6142	61.79	2.1
100.2	90.6142	63.46	2.1
101.87	90.6142	3.34	2.1
101.87	90.6142	5.01	2.1
101.87	90.6142	6.68	2.1
101.87	90.6142	8.35	2.1
101.87	90.6142	10.02	2.1
101.87	90.6142	11.69	2.1
101.87	90.6142	13.36	2.1
101.87	90.6142	15.03	2.1
101.87	90.6142	16.7	2.1
101.87	90.6142	18.37	2.1
101.87	90.6142	20.04	2.1
101.87	90.6142	21.71	2.1
101.87	90.6142	23.38	2.1
101.87	90.6142	25.05	2.1
101.87	90.6142	26.72	2.1
101.87	90.6142	28.39	2.1
101.87	90.6142	30.06	2.1
101.87	90.6142	31.73	2.1
101.87	90.6142	33.4	2.1
101.87	90.6142	35.07	2.1
101.87	90.6142	36.74	2.1
101.87	90.6142	38.41	2.1
101.87	90.6142	40.08	2.1
101.87	90.6142	41.75	2.1
101.87	90.6142	43.42	2.1
101.87	90.6142	45.09	2.1
101.87	90.6142	46.76	2.1
101.87	90.6142	48.43	2.1
101.87	90.6142	50.1	2.1
101.87	90.6142	51.77	2.1
101.87	90.6142	53.44	2.1
101.87	90.6142	55.11	2.1
101.87	90.6142	56.78	2.1
101.87	90.6142	58.45	2.1
101.87	90.6142	60.12	2.1
101.87	90.6142	61.79	2.1
101.87	90.6142	63.46	2.1
103.54	90.6142	3.34	2.1
103.54	90.6142	5.01	2.1
103.54	90.6142	6.68	2.1
103.54	90.6142	8.35	2.1
103.54	90.6142	10.02	2.1
103.54	90.6142	11.69	2.1
103.54	90.6142	13.36	2.1
103.54	90.6142	15.03	2.1
103.54	90.6142	16.7	2.1
103.54	90.6142	18.37	2.1
103.54	90.6142	20.04	2.1
103.54	90.6142	21.71	2.1
103.54	90.6142	23.38	2.1
103.54	90.6142	25.05	2.1
103.54	90.6142	26.72	2.1
103.54	90.6142	28.39	2.1
103.54	90.6142	30.06	2.1
103.54	90.6142	31.73	2.1
103.54	90.6142	33.4	2.1
103.54	90.6142	35.07	2.1
103.54	90.6142	36.74	2.1
103.54	90.6142	38.41	2.1
103.54	90.6142	40.08	2.1
103.54	90.6142	41.75	2.1
103.54	90.6142	43.42	2.1
103.54	90.6142	45.09	2.1
103.54	90.6142	46.76	2.1
103.54	90.6142	48.43	2.1
103.54	90.6142	50.1	2.1
103.54	90.6142	51.77	2.1
103.54	90.6142	53.44	2.1
103.54	90.6142	55.11	2.1
103.54	90.6142	56.78	2.1
103.54	90.6142	58.45	2.1
103.54	90.6142	60.12	2.1
103.54	90.6142	61.79	2.1
103.54	90.6142	63.46	2.1
105.21	90.6142	3.34	2.1
105.21	90.6142	5.01	2.1
105.21	90.6142	6.68	2.1
105.21	90.6142	8.35	2.1
105.21	90.6142	10.02	2.1
105.21	90.6142	11.69	2.1
105.21	90.6142	13.36	2.1
105.21	90.6142	15.03	2.1
105.21	90.6142	16.7	2.1
105.21	90.6142	18.37	2.1
105.21	90.6142	20.04	2.1
105.21	90.6142	21.71	2.1
105.21	90.6142	23.38	2.1
105.21	90.6142	25.05	2.1
105.21	90.6142	26.72	2.1
105.21	90.6142	28.39	2.1
105.21	90.6142	30.06	2.1
105.21	90.6142	31.73	2.1
105.21	90.6142	33.4	2.1
105.21	90.6142	35.07	2.1
105.21	90.6142	36.74	2.1
105.21	90.6142	38.41	2.1
105.21	90.6142	40.08	2.1
105.21	90.6142	41.75	2.1
105.21	90.6142	43.42	2.1
105.21	90.6142	45.09	2.1
105.21	90.6142	46.76	2.1
105.21	90.6142	48.43	2.1
105.21	90.6142	50.1	2.1
105.21	90.6142	51.77	2.1
105.21	90.6142	53.44	2.1
105.21	90.6142	55.11	2.1
105.21	90.6142	56.78	2.1
105.21	90.6142	58.45	2.1
105.21	90.6142	60.12	2.1
105.21	90.6142	61.79	2.1
105.21	90.6142	63.46	2.1
106.88	90.6142	3.34	2.1
106.88	90.6142	5.01	2.1
106.88	90.6142	6.68	2.1
106.88	90.6142	8.35	2.1
106.88	90.6142	10.02	2.1
106.88	90.6142	11.69	2.1
106.88	90.6142	13.36	2.1
106.88	90.6142	15.03	2.1
106.88	90.6142	16.7	2.1
106.88	90.6142	18.37	2.1
106.88	90.6142	20.04	2.1
106.88	90.6142	21.71	2.1
106.88	90.6142	23.38	2.1
106.88	90.6142	25.05	2.1
106.88	90.6142	26.72	2.1
106.88	90.6142	28.39	2.1
106.88	90.6142	30.06	2.1
106.88	90.6142	31.73	2.1
106.88	90.6142	33.4	2.1
106.88	90.6142	35.07	2.1
106.88	90.6142	36.74	2.1
106.88	90.6142	38.41	2.1
106.88	90.6142	40.08	2.1
106.88	90.6142	41.75	2.1
106.88	90.6142	43.42	2.1
106.88	90.6142	45.09	2.1
106.88	90.6142	46.76	2.1
106.88	90.6142	48.43	2.1
106.88	90.6142	50.1	2.1
106.88	90.6142	51.77	2.1
106.88	90.6142	53.44	2.1
106.88	90.6142	55.11	2.1
106.88	90.6142	56.78	2.1
106.88	90.6142	58.45	2.1
106.88	90.6142	60.12	2.1
106.88	90.6142	61.79	2.1
106.88	90.6142	63.46	2.1
108.55	90.6142	3.34	2.1
108.55	90.6142	5.01	2.1
108.55	90.6142	6.68	2.1
108.55	90.6142	8.35	2.1
108.55	90.6142	10.02	2.1
108.55	90.6142	11.69	2.1
108.55	90.6142	13.36	2.1
108.55	90.6142	15.03	2.1
108.55	90.6142	16.7	2.1
108.55	90.6142	18.37	2.1
108.55	90.6142	20.04	2.1
108.55	90.6142	21.71	2.1
108.55	90.6142	23.38	2.1
108.55	90.6142	25.05	2.1
108.55	90.6142	26.72	2.1
108.55	90.6142	28.39	2.1
108.55	90.6142	30.06	2.1
108.55	90.6142	31.73	2.1
108.55	90.6142	33.4	2.1
108.55	90.6142	35.07	2.1
108.55	90.6142	36.74	2.1
108.55	90.6142	38.41	2.1
108.55	90.6142	40.08	2.1
108.55	90.6142	41.75	2.1
108.55	90.6142	43.42	2.1
108.55	90.6142	45.09	2.1
108.55	90.6142	46.76	2.1
108.55	90.6142	48.43	2.1
108.55	90.6142	50.1	2.1
108.55	90.6142	51.77	2.1
108.55	90.6142	53.44	2.1
108.55	90.6142	55.11	2.1
108.55	90.6142	56.78	2.1
108.55	90.6142	58.45	2.1
108.55	90.6142	60.12	2.1
108.55	90.6142	61.79	2.1
108.55	90.6142	63.46	2.1
110.22	90.6142	3.34	2.1
110.22	90.6142	5.01	2.1
110.22	90.6142	6.68	2.1
110.22	90.6142	8.35	2.1
110.22	90.6142	10.02	2.1
110.22	90.6142	11.69	2.1
110.22	90.6142	13.36	2.1
110.22	90.6142	15.03	2.1
110.22	90.6142	16.7	2.1
110.22	90.6142	18.37	2.1
110.22	90.6142	20.04	2.1
110.22	90.6142	21.71	2.1
110.22	90.6142	23.38	2.1
110.22	90.6142	25.05	2.1
110.22	90.6142	26.72	2.1
110.22	90.6142	28.39	2.1
110.22	90.6142	30.06	2.1
110.22	90.6142	31.73	2.1
110.22	90.6142	33.4	2.1
110.22	90.6142	35.07	2.1
110.22	90.6142	36.74	2.1
110.22	90.6142	38.41	2.1
110.22	90.6142	40.08	2.1
110.22	90.6142	41.75	2.1
110.22	90.6142	43.42	2.1
110.22	90.6142	45.09	2.1
110.22	90.6142	46.76	2.1
110.22	90.6142	48.43	2.1
110.22	90.6142	50.1	2.1
110.22	90.6142	51.77	2.1
110.22	90.6142	53.44	2.1
110.22	90.6142	55.11	2.1
110.22	90.6142	56.78	2.1
110.22	90.6142	58.45	2.1
110.22	90.6142	60.12	2.1
110.22	90.6142	61.79	2.1
110.22	90.6142	63.46	2.1
111.89	90.6142	3.34	2.1
111.89	90.6142	5.01	2.1
111.89	90.6142	6.68	2.1
111.89	90.6142	8.35	2.1
111.89	90.6142	10.02	2.1
111.89	90.6142	11.69	2.1
111.89	90.6142	13.36	2.1
111.89	90.6142	15.03	2.1
111.89	90.6142	16.7	2.1
111.89	90.6142	18.37	2.1
111.89	90.6142	20.04	2.1
111.89	90.6142	21.71	2.1
111.89	90.6142	23.38	2.1
111.89	90.6142	25.05	2.1
111.89	90.6142	26.72	2.1
111.89	90.6142	28.39	2.1
111.89	90.6142	30.06	2.1
111.89	90.6142	31.73	2.1
111.89	90.6142	33.4	2.1
111.89	90.6142	35.07	2.1
111.89	90.6142	36.74	2.1
111.89	90.6142	38.41	2.1
111.89	90.6142	40.08	2.1
111.89	90.6142	41.75	2.1
111.89	90.6142	43.42	2.1
111.89	90.6142	45.09	2.1
111.89	90.6142	46.76	2.1
111.89	90.6142	48.43	2.1
111.89	90.6142	50.1	2.1
111.89	90.6142	51.77	2.1
111.89	90.6142	53.44	2.1
111.89	90.6142	55.11	2.1
111.89	90.6142	56.78	2.1
111.89	90.6142	58.45	2.1
111.89	90.6142	60.12	2.1
111.89	90.6142	61.79	2.1
111.89	90.6142	63.46	2.1
113.56	90.6142	3.34	2.1
113.56	90.6142	5.01	2.1
113.56	90.6142	6.68	2.1
113.56	90.6142	8.35	2.1
113.56	90.6142	10.02	2.1
113.56	90.6142	11.69	2.1
113.56	90.6142	13.36	2.1
113.56	90.6142	15.03	2.1
113.56	90.6142	16.7	2.1
113.56	90.6142	18.37	2.1
113.56	90.6142	20.04	2.1
113.56	90.6142	21.71	2.1
113.56	90.6142	23.38	2.1
113.56	90.6142	25.05	2.1
113.56	90.6142	26.72	2.1
113.56	90.6142	28.39	2.1
113.56	90.6142	30.06	2.1
113.56	90.6142	31.73	2.1
113.56	90.6142	33.4	2.1
113.56	90.6142	35.07	2.1
113.56	90.6142	36.74	2.1
113.56	90.6142	38.41	2.1
113.56	90.6142	40.08	2.1
113.56	90.6142	41.75	2.1
113.56	90.6142	43.42	2.1
113.56	90.6142	45.09	2.1
113.56	90.6142	46.76	2.1
113.56	90.6142	48.43	2.1
113.56	90.6142	50.1	2.1
113.56	90.6142	51.77	2.1
113.56	90.6142	53.44	2.1
113.56	90.6142	55.11	2.1
113.56	90.6142	56.78	2.1
113.56	90.6142	58.45	2.1
113.56	90.6142	60.12	2.1
113.56	90.6142	61.79	2.1
113.56	90.6142	63.46	2.1
115.23	90.6142	3.34	2.1
115.23	90.6142	5.01	2.1
115.23	90.6142	6.68	2.1
115.23	90.6142	8.35	2.1
115.23	90.6142	10.02	2.1
115.23	90.6142	11.69	2.1
115.23	90.6142	13.36	2.1
115.23	90.6142	15.03	2.1
115.23	90.6142	16.7	2.1
115.23	90.6142	18.37	2.1
115.23	90.6142	20.04	2.1
115.23	90.6142	21.71	2.1
115.23	90.6142	23.38	2.1
115.23	90.6142	25.05	2.1
115.23	90.6142	26.72	2.1
115.23	90.6142	28.39	2.1
115.23	90.6142	30.06	2.1
115.23	90.6142	31.73	2.1
115.23	90.6142	33.4	2.1
115.23	90.6142	35.07	2.1
115.23	90.6142	36.74	2.1
115.23	90.6142	38.41	2.1
115.23	90.6142	40.08	2.1
115.23	90.6142	41.75	2.1
115.23	90.6142	43.42	2.1
115.23	90.6142	45.09	2.1
115.23	90.6142	46.76	2.1
115.23	90.6142	48.43	2.1
115.23	90.6142	50.1	2.1
115.23	90.6142	51.77	2.1
115.23	90.6142	53.44	2.1
115.23	90.6142	55.11	2.1
115.23	90.6142	56.78	2.1
115.23	90.6142	58.45	2.1
115.23	90.6142	60.12	2.1
115.23	90.6142	61.79	2.1
115.23	90.6142	63.46	2.1
116.9	90.6142	3.34	2.1
116.9	90.6142	5.01	2.1
116.9	90.6142	6.68	2.1
116.9	90.6142	8.35	2.1
116.9	90.6142	10.02	2.1
116.9	90.6142	11.69	2.1
116.9	90.6142	13.36	2.1
116.9	90.6142	15.03	2.1
116.9	90.6142	16.7	2.1
116.9	90.6142	18.37	2.1
116.9	90.6142	20.04	2.1
116.9	90.6142	21.71	2.1
116.9	90.6142	23.38	2.1
116.9	90.6142	25.05	2.1
116.9	90.6142	26.72	2.1
116.9	90.6142	28.39	2.1
116.9	90.6142	30.06	2.1
116.9	90.6142	31.73	2.1
116.9	90.6142	33.4	2.1
116.9	90.6142	35.07	2.1
116.9	90.6142	36.74	2.1
116.9	90.6142	38.41	2.1
116.9	90.6142	40.08	2.1
116.9	90.6142	41.75	2.1
116.9	90.6142	43.42	2.1
116.9	90.6142	45.09	2.1
116.9	90.6142	46.76	2.1
116.9	90.6142	48.43	2.1
116.9	90.6142	50.1	2.1
116.9	90.6142	51.77	2.1
116.9	90.6142	53.44	2.1
116.9	90.6142	55.11	2.1
116.9	90.6142	56.78	2.1
116.9	90.6142	58.45	2.1
116.9	90.6142	60.12	2.1
116.9	90.6142	61.79	2.1
116.9	90.6142	63.46	2.1
118.57	90.6142	3.34	2.1
118.57	90.6142	5.01	2.1
118.57	90.6142	6.68	2.1
118.57	90.6142	8.35	2.1
118.57	90.6142	10.02	2.1
118.57	90.6142	11.69	2.1
118.57	90.6142	13.36	2.1
118.57	90.6142	15.03	2.1
118.57	90.6142	16.7	2.1
118.57	90.6142	18.37	2.1
118.57	90.6142	20.04	2.1
118.57	90.6142	21.71	2.1
118.57	90.6142	23.38	2.1
118.57	90.6142	25.05	2.1
118.57	90.6142	26.72	2.1
118.57	90.6142	28.39	2.1
118.57	90.6142	30.06	2.1
118.57	90.6142	31.73	2.1
118.57	90.6142	33.4	2.1
118.57	90.6142	35.07	2.1
118.57	90.6142	36.74	2.1
118.57	90.6142	38.41	2.1
118.57	90.6142	40.08	2.1
118.57	90.6142	41.75	2.1
118.57	90.6142	43.42	2.1
118.57	90.6142	45.09	2.1
118.57	90.6142	46.76	2.1
118.57	90.6142	48.43	2.1
118.57	90.6142	50.1	2.1
118.57	90.6142	51.77	2.1
118.57	90.6142	53.44	2.1
118.57	90.6142	55.11	2.1
118.57	90.6142	56.78	2.1
118.57	90.6142	58.45	2.1
118.57	90.6142	60.12	2.1
118.57	90.6142	61.79	2.1
118.57	90.6142	63.46	2.1
120.24	90.6142	3.34	2.1
120.24	90.6142	5.01	2.1
120.24	90.6142	6.68	2.1
120.24	90.6142	8.35	2.1
120.24	90.6142	10.02	2.1
120.24	90.6142	11.69	2.1
120.24	90.6142	13.36	2.1
120.24	90.6142	15.03	2.1
120.24	90.6142	16.7	2.1
120.24	90.6142	18.37	2.1
120.24	90.6142	20.04	2.1
120.24	90.6142	21.71	2.1
120.24	90.6142	23.38	2.1
120.24	90.6142	25.05	2.1
120.24	90.6142	26.72	2.1
120.24	90.6142	28.39	2.1
120.24	90.6142	30.06	2.1
120.24	90.6142	31.73	2.1
120.24	90.6142	33.4	2.1
120.24	90.6142	35.07	2.1
120.24	90.6142	36.74	2.1
120.24	90.6142	38.41	2.1
120.24	90.6142	40.08	2.1
120.24	90.6142	41.75	2.1
120.24	90.6142	43.42	2.1
120.24	90.6142	45.09	2.1
120.24	90.6142	46.76	2.1
120.24	90.6142	48.43	2.1
120.24	90.6142	50.1	2.1
120.24	90.6142	51.77	2.1
120.24	90.6142	53.44	2.1
120.24	90.6142	55.11	2.1
120.24	90.6142	56.78	2.1
120.24	90.6142	58.45	2.1
120.24	90.6142	60.12	2.1
120.24	90.6142	61.79	2.1
120.24	90.6142	63.46	2.1
121.91	90.6142	3.34	2.1
121.91	90.6142	5.01	2.1
121.91	90.6142	6.68	2.1
121.91	90.6142	8.35	2.1
121.91	90.6142	10.02	2.1
121.91	90.6142	11.69	2.1
121.91	90.6142	13.36	2.1
121.91	90.6142	15.03	2.1
121.91	90.6142	16.7	2.1
121.91	90.6142	18.37	2.1
121.91	90.6142	20.04	2.1
121.91	90.6142	21.71	2.1
121.91	90.6142	23.38	2.1
121.91	90.6142	25.05	2.1
121.91	90.6142	26.72	2.1
121.91	90.6142	28.39	2.1
121.91	90.6142	30.06	2.1
121.91	90.6142	31.73	2.1
121.91	90.6142	33.4	2.1
121.91	90.6142	35.07	2.1
121.91	90.6142	36.74	2.1
121.91	90.6142	38.41	2.1
121.91	90.6142	40.08	2.1
121.91	90.6142	41.75	2.1
121.91	90.6142	43.42	2.1
121.91	90.6142	45.09	2.1
121.91	90.6142	46.76	2.1
121.91	90.6142	48.43	2.1
121.91	90.6142	50.1	2.1
121.91	90.6142	51.77	2.1
121.91	90.6142	53.44	2.1
121.91	90.6142	55.11	2.1
121.91	90.6142	56.78	2.1
121.91	90.6142	58.45	2.1
121.91	90.6142	60.12	2.1
121.91	90.6142	61.79	2.1
121.91	90.6142	63.46	2.1
123.58	90.6142	3.34	2.1
123.58	90.6142	5.01	2.1
123.58	90.6142	6.68	2.1
123.58	90.6142	8.35	2.1
123.58	90.6142	10.02	2.1
123.58	90.6142	11.69	2.1
123.58	90.6142	13.36	2.1
123.58	90.6142	15.03	2.1
123.58	90.6142	16.7	2.1
123.58	90.6142	18.37	2.1
123.58	90.6142	20.04	2.1
123.58	90.6142	21.71	2.1
123.58	90.6142	23.38	2.1
123.58	90.6142	25.05	2.1
123.58	90.6142	26.72	2.1
123.58	90.6142	28.39	2.1
123.58	90.6142	30.06	2.1
123.58	90.6142	31.73	2.1
123.58	90.6142	33.4	2.1
123.58	90.6142	35.07	2.1
123.58	90.6142	36.74	2.1
123.58	90.6142	38.41	2.1
123.58	90.6142	40.08	2.1
123.58	90.6142	41.75	2.1
123.58	90.6142	43.42	2.1
123.58	90.6142	45.09	2.1
123.58	90.6142	46.76	2.1
123.58	90.6142	48.43	2.1
123.58	90.6142	50.1	2.1
123.58	90.6142	51.77	2.1
123.58	90.6142	53.44	2.1
123.58	90.6142	55.11	2.1
123.58	90.6142	56.78	2.1
123.58	90.6142	58.45	2.1
123.58	90.6142	60.12	2.1
123.58	90.6142	61.79	2.1
123.58	90.6142	63.46	2.1
125.25	90.6142	3.34	2.1
125.25	90.6142	5.01	2.1
125.25	90.6142	6.68	2.1
125.25	90.6142	8.35	2.1
125.25	90.6142	10.02	2.1
125.25	90.6142	11.69	2.1
125.25	90.6142	13.36	2.1
125.25	90.6142	15.03	2.1
125.25	90.6142	16.7	2.1
125.25	90.6142	18.37	2.1
125.25	90.6142	20.04	2.1
125.25	90.6142	21.71	2.1
125.25	90.6142	23.38	2.1
125.25	90.6142	25.05	2.1
125.25	90.6142	26.72	2.1
125.25	90.6142	28.39	2.1
125.25	90.6142	30.06	2.1
125.25	90.6142	31.73	2.1
125.25	90.6142	33.4	2.1
125.25	90.6142	35.07	2.1
125.25	90.6142	36.74	2.1
125.25	90.6142	38.41	2.1
125.25	90.6142	40.08	2.1
125.25	90.6142	41.75	2.1
125.25	90.6142	43.42	2.1
125.25	90.6142	45.09	2.1
125.25	90.6142	46.76	2.1
125.25	90.6142	48.43	2.1
125.25	90.6142	50.1	2.1
125.25	90.6142	51.77	2.1
125.25	90.6142	53.44	2.1
125.25	90.6142	55.11	2.1
125.25	90.6142	56.78	2.1
125.25	90.6142	58.45	2.1
125.25	90.6142	60.12	2.1
125.25	90.6142	61.79	2.1
125.25	90.6142	63.46	2.1
126.92	90.6142	3.34	2.1
126.92	90.6142	5.01	2.1
126.92	90.6142	6.68	2.1
126.92	90.6142	8.35	2.1
126.92	90.6142	10.02	2.1
126.92	90.6142	11.69	2.1
126.92	90.6142	13.36	2.1
126.92	90.6142	15.03	2.1
126.92	90.6142	16.7	2.1
126.92	90.6142	18.37	2.1
126.92	90.6142	20.04	2.1
126.92	90.6142	21.71	2.1
126.92	90.6142	23.38	2.1
126.92	90.6142	25.05	2.1
126.92	90.6142	26.72	2.1
126.92	90.6142	28.39	2.1
126.92	90.6142	30.06	2.1
126.92	90.6142	31.73	2.1
126.92	90.6142	33.4	2.1
126.92	90.6142	35.07	2.1
126.92	90.6142	36.74	2.1
126.92	90.6142	38.41	2.1
126.92	90.6142	40.08	2.1
126.92	90.6142	41.75	2.1
126.92	90.6142	43.42	2.1
126.92	90.6142	45.09	2.1
126.92	90.6142	46.76	2.1
126.92	90.6142	48.43	2.1
126.92	90.6142	50.1	2.1
126.92	90.6142	51.77	2.1
126.92	90.6142	53.44	2.1
126.92	90.6142	55.11	2.1
126.92	90.6142	56.78	2.1
126.92	90.6142	58.45	2.1
126.92	90.6142	60.12	2.1
126.92	90.6142	61.79	2.1
126.92	90.6142	63.46	2.1
128.59	90.6142	3.34	2.1
128.59	90.6142	5.01	2.1
128.59	90.6142	6.68	2.1
128.59	90.6142	8.35	2.1
128.59	90.6142	10.02	2.1
128.59	90.6142	11.69	2.1
128.59	90.6142	13.36	2.1
128.59	90.6142	15.03	2.1
128.59	90.6142	16.7	2.1
128.59	90.6142	18.37	2.1
128.59	90.6142	20.04	2.1
128.59	90.6142	21.71	2.1
128.59	90.6142	23.38	2.1
128.59	90.6142	25.05	2.1
128.59	90.6142	26.72	2.1
128.59	90.6142	28.39	2.1
128.59	90.6142	30.06	2.1
128.59	90.6142	31.73	2.1
128.59	90.6142	33.4	2.1
128.59	90.6142	35.07	2.1
128.59	90.6142	36.74	2.1
128.59	90.6142	38.41	2.1
128.59	90.6142	40.08	2.1
128.59	90.6142	41.75	2.1
128.59	90.6142	43.42	2.1
128.59	90.6142	45.09	2.1
128.59	90.6142	46.76	2.1
128.59	90.6142	48.43	2.1
128.59	90.6142	50.1	2.1
128.59	90.6142	51.77	2.1
128.59	90.6142	53.44	2.1
128.59	90.6142	55.11	2.1
128.59	90.6142	56.78	2.1
128.59	90.6142	58.45	2.1
128.59	90.6142	60.12	2.1
128.59	90.6142	61.79	2.1
128.59	90.6142	63.46	2.1
130.26	90.6142	3.34	2.1
130.26	90.6142	5.01	2.1
130.26	90.6142	6.68	2.1
130.26	90.6142	8.35	2.1
130.26	90.6142	10.02	2.1
130.26	90.6142	11.69	2.1
130.26	90.6142	13.36	2.1
130.26	90.6142	15.03	2.1
130.26	90.6142	16.7	2.1
130.26	90.6142	18.37	2.1
130.26	90.6142	20.04	2.1
130.26	90.6142	21.71	2.1
130.26	90.6142	23.38	2.1
130.26	90.6142	25.05	2.1
130.26	90.6142	26.72	2.1
130.26	90.6142	28.39	2.1
130.26	90.6142	30.06	2.1
130.26	90.6142	31.73	2.1
130.26	90.6142	33.4	2.1
130.26	90.6142	35.07	2.1
130.26	90.6142	36.74	2.1
130.26	90.6142	38.41	2.1
130.26	90.6142	40.08	2.1
130.26	90.6142	41.75	2.1
